timestamp,amount_lent,amount_used,rate
1488292771,22070.56395,20841.94764,5.6661
1488296338,22080.91503,20815.24368,5.6581
1488299943,21915.74889,20652.61006,5.5589
1488303488,21825.31251,20585.99502,5.5386
1488307103,21825.51002,20586.52612,5.5363
1488310670,21906.34647,20630.41998,5.5434
1488314258,22010.31735,20771.4156,5.5184
1488317875,22170.53713,20931.61887,5.499
1488321464,22166.66403,20932.03621,5.4837
1488325091,22142.79462,20908.14831,5.467
1488328703,22173.54612,20938.96399,5.4584
1488332296,22171.11816,20939.06004,5.4551
1488335872,22138.57091,20903.64977,5.457
1488339497,22152.24566,20933.9196,5.4532
1488343091,22187.70171,20969.40034,5.4402
1488346689,22203.64399,20922.49499,5.4367
1488350293,22213.84789,20932.62789,5.4342
1488353897,22220.1342,20939.13831,5.4334
1488357486,22265.86403,20984.89225,5.4315
1488361079,22263.14956,20982.2019,5.4338
1488364665,21438.94672,20893.07698,5.454
1488368282,21554.67512,21008.82962,5.5085
1488371887,21566.63796,21020.86139,5.5107
1488375488,21710.88058,21165.14825,5.5083
1488379083,21798.03711,21304.98136,5.5161
1488382704,21872.42831,21405.23229,5.5051
1488386274,22168.65333,21701.48189,5.4842
1488397162,22175.21938,21684.31728,5.4888
1488400755,22295.29785,21680.96603,5.4786
1488404339,22254.11241,21652.83604,5.4836
1488407965,22201.84707,21600.59503,5.4937
1488411564,22100.47707,21612.72172,5.5027
1488415165,22371.79803,22091.88704,5.4801
1488418786,22959.51653,22678.26786,5.4876
1488422376,22994.76059,22714.8496,5.4952
1488425969,23016.3412,22736.33021,5.4964
1488429583,23019.73729,22758.12629,5.503
1488433180,22993.13586,22731.52486,5.5056
1488436775,23018.24644,22756.63544,5.5069
1488440387,22982.05376,22720.44276,5.5072
1488443969,22969.01721,22707.8637,5.5088
1488447594,22965.14307,22707.2954,5.5162
1488451206,22793.09458,22535.27403,5.5264
1488454784,22882.23107,22624.43763,5.5188
1488458399,23046.47232,22785.77995,5.5176
1488461979,23410.11006,23149.41769,5.516
1488465606,23506.74125,23241.63209,5.52
1488469225,24018.07032,23746.91755,5.5309
1488472811,25661.75431,25389.57085,5.5208
1488476432,25798.19256,25527.47098,5.4077
1488480021,26268.51808,26007.04162,5.3995
1488483639,26322.76005,26064.97842,5.4033
1488487257,26173.71671,25887.64758,5.412
1488490884,26050.11382,25760.71011,5.4226
1488497979,25961.92011,25673.41683,5.4523
1488501538,25962.68484,25677.46822,5.4546
1488505165,25781.12827,25526.56505,5.4729
1488508762,25606.71918,25351.51996,5.4885
1488512359,25589.95912,25334.56994,5.4795
1488515956,25559.99985,25301.27626,5.5332
1488519569,25568.89156,25310.1955,5.5501
1488523166,25556.66519,25297.25276,5.5558
1488526778,25069.01325,24809.62838,5.5609
1488530402,25343.24397,25083.95615,5.5482
1488534034,24995.00934,24735.72152,5.5637
1488537624,25037.03978,24777.75196,5.5508
1488541233,24925.80849,24664.83003,5.545
1488544819,25051.12116,24793.46575,5.5427
1488548408,25191.84729,24932.85132,5.588
1488552011,25248.07108,24989.07511,5.5963
1488555638,25238.71432,24975.33849,5.608
1488559250,25552.42321,25290.13275,5.6408
1488562827,25742.49567,25484.55739,5.6462
1488566464,25769.27307,25511.29479,5.6498
1488570044,25779.22449,25521.28621,5.6729
1488573682,25776.44339,25518.50511,5.6728
1488577258,25773.32544,25515.38715,5.6768
1488580853,25783.89277,25524.46119,5.6753
1488584426,25763.68409,25505.74581,5.6816
1488588048,25833.45612,25573.39492,5.6936
1488591661,25929.74563,25671.78351,5.7054
1488595257,25937.75996,25679.79785,5.7074
1488598832,25934.03284,25676.07073,5.7086
1488602458,25960.23367,25683.36213,5.7164
1488606061,25961.17846,25684.30692,5.7167
1488609619,25942.80896,25665.93742,5.7176
1488613214,25939.5709,25662.69936,5.7176
1488616833,25944.26614,25663.6057,5.7175
1488620420,25948.20522,25667.54478,5.7215
1488624059,25955.81095,25675.96495,5.7254
1488627607,25953.49474,25673.64873,5.7368
1488631233,26009.74712,25727.78843,5.7409
1488634813,25992.85581,25714.886,5.7507
1488638412,25990.1716,25716.31448,5.7515
1488642016,26116.84251,25838.10789,5.7472
1488645632,25705.41865,25415.18283,5.7131
1488649265,25942.5339,25652.29808,5.7152
1488652831,26011.11094,25740.23387,5.7159
1488656429,26018.04052,25752.02654,5.7167
1488660010,26001.15163,25747.57917,5.7168
1488663607,26020.08785,25766.51538,5.7187
1488667235,26039.92133,25786.34887,5.7205
1488670857,26033.89908,25780.32661,5.721
1488674444,26019.42147,25765.84901,5.715
1488678051,25975.60821,25722.03574,5.718
1488681624,25979.29207,25725.7196,5.721
1488685237,25999.06144,25745.48897,5.7364
1488688819,26075.73183,25822.15936,5.7495
1488692427,26068.3857,25814.81323,5.752
1488696022,26084.50954,25830.93707,5.7506
1488699648,26087.81181,25834.23935,5.7501
1488703225,26046.5953,25792.02283,5.7569
1488706836,26086.88585,25832.31338,5.7565
1488710432,26089.16317,25832.48803,5.7711
1488714011,26087.70148,25824.27374,5.7834
1488717612,26189.06602,25925.63829,5.793
1488721209,26194.79179,25931.36406,5.8099
1488724794,26205.06415,25942.36219,5.8115
1488732066,26155.03824,25905.93564,5.814
1488735664,26096.95611,25847.85351,5.8168
1488739259,26112.06226,25863.0355,5.8158
1488742837,26198.70616,25949.67941,5.8104
1488746392,26211.60652,25962.57976,5.8097
1488750005,26229.34944,25980.32268,5.8079
1488753589,26222.73197,25971.75737,5.8072
1488757178,26167.35452,25916.37992,5.8095
1488760801,26187.06622,25936.09162,5.8112
1488764383,26454.70657,26203.81632,5.8217
1488767999,26459.87011,26208.97986,5.8218
1488771587,26458.19031,26207.30006,5.8248
1488775222,26538.59841,26288.03816,5.8456
1488778773,26534.74332,26284.18307,5.846
1488782404,26540.36338,26289.80313,5.8458
1488786004,26548.48259,26304.07674,5.8434
1488789576,26556.76114,26312.35529,5.8437
1488793162,26507.52555,26263.15974,5.8426
1488796764,26513.23561,26268.8698,5.8436
1488800362,26511.89768,26267.53187,5.8425
1488803968,26509.98062,26265.61481,5.8412
1488807576,26526.68816,26268.3224,5.8386
1488811201,26544.11125,26293.10433,5.8367
1488814774,26534.53051,26285.88262,5.8347
1488818371,26530.65158,26282.32369,5.819
1488821973,26554.17442,26292.1701,5.8175
1488825567,26557.54082,26295.53649,5.8163
1488829167,26543.12572,26296.24276,5.814
1488832769,26552.19285,26303.7834,5.8032
1488836353,26766.575,26517.87236,5.7984
1488839957,26778.95177,26525.77151,5.8071
1488843550,26776.60215,26527.89951,5.8079
1488847146,26787.98009,26530.87894,5.8089
1488850751,26802.20425,26547.21357,5.8104
1488854338,26814.94913,26562.04169,5.8115
1488857927,26820.74699,26567.83956,5.8184
1488861529,26844.97206,26592.06463,5.822
1488865141,26797.54247,26528.4008,5.8224
1488868738,26790.21493,26522.09281,5.828
1488872335,26796.38276,26528.26064,5.8301
1488875916,26838.25944,26567.1393,5.8366
1488879538,26893.84676,26620.4223,5.8412
1488883132,26875.18043,26608.57204,5.8481
1488886805,26981.72962,26712.96545,5.8525
1488890367,26693.18725,26270.6385,5.8717
1488893995,26666.22374,26224.71084,5.8792
1488897555,26685.83422,26250.0728,5.8796
1488901161,26766.25459,26326.16103,5.8766
1488904777,27059.79981,26621.14658,5.8815
1488908419,27190.82016,26755.13836,5.8822
1488911962,27421.94425,26996.41139,5.8837
1488915596,27902.50232,27477.22346,6.0029
1488919200,28241.0387,27808.84899,6.3212
1488922781,28699.87064,28267.68094,6.6561
1488926369,28741.12251,28308.9328,6.7796
1488929981,29005.41615,28563.16784,7.2971
1488933571,29035.10511,28592.83301,7.9431
1488937171,29116.30981,28668.85783,8.7128
1488940752,29208.57649,28763.38099,9.1001
1488944416,29032.28178,28584.37189,8.9764
1488947962,28437.17163,27986.69125,9.4997
1488951603,28215.65754,27658.18119,9.5017
1488955193,27692.50014,27148.48385,9.4407
1488958819,27436.38328,26900.13815,9.3705
1488962398,27522.66228,27001.57172,9.556
1488966021,27503.14194,26983.35504,9.6259
1488969618,27490.12955,26941.70034,9.4241
1488973198,27586.76093,26968.44922,9.2133
1488976790,27573.76363,26965.32225,9.1821
1488980439,27469.81205,26906.13427,9.2247
1488984020,27192.96555,26679.9171,9.0489
1488987612,26545.81511,26043.2629,8.9682
1488991197,26535.67633,26076.0833,8.9426
1488994807,26399.84843,25920.04262,8.9648
1488998407,26496.49426,26000.14218,8.6265
1489001997,26493.28067,26006.43062,8.6302
1489005626,26407.47805,25918.35957,8.6304
1489009202,26325.43911,25754.32694,8.6224
1489012822,27135.62732,24618.89519,8.6045
1489016417,26880.79054,24319.72075,8.6093
1489020023,26709.5109,24138.71782,8.6319
1489023626,26700.6875,24237.71607,8.6461
1489027217,26571.58535,24267.01312,8.6414
1489030822,26671.98145,24376.87866,8.6292
1489034407,26681.81333,24355.58451,8.606
1489038028,26788.56228,24458.08642,8.5948
1489041624,26753.62358,24397.99301,8.5978
1489045217,26239.73736,23928.12556,8.687
1489048787,25848.50963,24036.12248,8.757
1489052380,25992.04079,24207.20554,8.7015
1489055983,26060.95178,24306.28468,8.6992
1489059613,26013.22289,24144.51632,8.7335
1489063206,25944.89598,24090.84833,8.7562
1489066814,25902.11887,24119.61528,8.7817
1489070394,25908.55811,24129.27583,8.7938
1489073992,26001.79446,24230.29162,8.7924
1489077622,25776.04755,24008.42096,8.8217
1489081203,25674.69816,24042.39074,8.82
1489084811,25668.85635,24096.62468,8.8188
1489088401,25754.60302,24181.14703,8.8135
1489091989,25704.95218,24148.67,8.8132
1489095623,25760.44583,24262.82018,8.7878
1489099188,25735.77174,24261.3508,8.7867
1489102790,25851.62339,24302.36258,8.7569
1489106407,25777.6186,24359.82407,8.74
1489109985,25718.42302,24370.4628,8.749
1489113612,25662.2481,24436.35529,8.735
1489117208,25723.45956,24385.77231,8.7239
1489120806,25701.61625,24376.42972,8.6794
1489124379,25697.85666,24372.70739,8.6721
1489127990,25712.89905,24337.12177,8.6184
1489131587,25854.28429,24266.62949,8.5854
1489135203,25791.98234,24270.07286,8.5805
1489138773,25816.51364,24294.09721,8.5701
1489142398,25822.88328,24304.28093,8.5624
1489145979,25964.24193,24596.81071,8.5477
1489149568,26054.17502,24697.84009,8.5434
1489153372,25820.82028,24526.51472,8.5727
1489156849,25348.8631,24143.65662,8.5254
1489160499,25493.58056,25094.5509,8.5198
1489164023,25749.0292,25370.59857,8.5113
1489167631,26224.56434,25843.65822,8.5165
1489171218,27093.58533,25838.76056,8.5361
1489174805,26292.15132,25965.74246,8.5839
1489178437,26374.52032,26048.11147,8.5877
1489182110,26519.27245,23863.09846,8.7154
1489185776,26759.52009,24105.56595,8.6772
1489189416,26923.91177,24253.13895,8.6495
1489193022,26302.97533,23651.25027,8.0955
1489196616,26258.97944,23600.77886,8.0324
1489200211,26310.6632,23658.28753,8.0274
1489203790,26310.64107,23660.89017,7.9914
1489207396,26355.78855,23709.03048,7.2829
1489210986,26522.68977,23876.55767,7.272
1489214590,26534.04813,23890.04086,7.2703
1489218194,26553.26091,24049.49686,7.2601
1489221832,26527.16344,24031.15758,7.249
1489225410,26947.15667,24491.26083,7.2413
1489228982,27160.7247,24713.25261,7.2362
1489232601,27429.80458,24993.64103,7.2288
1489236182,27399.2277,24964.98412,7.2392
1489239791,27386.97441,24966.85794,7.2425
1489243401,27362.74242,24942.08512,7.2412
1489246995,27435.79652,25023.46693,7.2342
1489250608,27480.51248,25070.51196,7.2291
1489254185,27417.87664,24973.44591,7.2323
1489257786,27487.84314,25127.19273,7.2233
1489261380,27485.24426,25124.01304,7.2183
1489265039,27333.61172,24902.77742,7.2192
1489268617,27225.90512,24798.10579,7.22
1489272268,27282.21965,24786.12648,7.2149
1489275823,27335.2386,24846.86437,7.1968
1489279410,27341.76397,24866.40612,7.1873
1489283043,27323.38308,24943.9861,7.1743
1489286584,27283.12604,24934.50751,7.174
1489290207,27260.00691,24908.26532,7.1681
1489293799,27225.47208,24873.75742,7.1699
1489297407,27141.10809,24789.43037,7.1673
1489300966,27145.27477,24793.62398,7.1588
1489304621,27225.15385,24877.28598,7.1457
1489308213,27160.26002,24827.51415,7.1492
1489311758,27153.67079,24820.87439,7.1478
1489315384,27107.70925,24774.33399,7.1358
1489318964,27125.13596,24779.16315,7.125
1489322655,27066.68042,24711.80053,7.1248
1489326182,27005.08778,24650.23463,7.1133
1489329804,27168.25212,24829.38278,7.0931
1489333383,26954.66232,24789.41326,7.0868
1489337010,26412.30668,24320.30582,7.082
1489340592,26371.08515,24279.18297,7.0775
1489344187,26437.24977,24395.70812,7.0351
1489347824,26461.86364,24403.5248,7.0218
1489351386,26368.92086,24304.83336,7.0119
1489355013,26314.62647,24247.68185,7.0045
1489358624,26363.83285,24296.26599,6.9083
1489362185,26394.40342,24330.41592,6.8915
1489365779,26336.98487,24274.34698,6.886
1489369364,26322.51909,24259.77623,6.8743
1489372973,26341.88309,24282.15125,6.8683
1489376587,26349.7801,24290.66455,6.8682
1489380174,26198.38063,24169.73151,6.7853
1489383796,26318.08549,24235.6356,6.7522
1489387417,26452.62338,24366.15394,6.7362
1489390997,26312.22057,24262.33044,6.7375
1489394606,26174.46557,24126.86184,6.7388
1489398197,26270.24096,24222.67478,6.7301
1489401906,26299.64912,24253.10599,6.7283
1489405434,26267.92561,24258.3053,6.7405
1489409020,26497.32168,24469.28488,6.6985
1489412645,26524.85359,24410.45271,6.6771
1489416331,26483.33837,24351.72008,6.6717
1489419906,26571.00812,24396.99485,6.6696
1489423500,26511.62908,24464.62452,6.6687
1489427119,26709.81153,24632.17093,6.6582
1489430715,26783.18298,24768.32363,6.6165
1489434304,26791.13113,24829.2918,6.6134
1489437924,26761.94095,24785.78693,6.61
1489441508,25659.93018,24723.61907,6.6061
1489445083,25709.73195,24748.52624,6.5917
1489448731,25694.34039,24721.90001,6.587
1489452340,25772.7748,24763.31604,6.585
1489455903,25753.63916,24731.56864,6.588
1489459487,25810.7529,24763.42653,6.589
1489463119,25689.03809,24715.79983,6.5872
1489466730,25638.87686,22712.73882,6.5908
1489470295,25621.126,22695.00837,6.5919
1489473884,24365.52087,22701.81251,6.6686
1489477507,24480.66108,22748.12414,6.6692
1489481112,24492.07499,22758.14214,6.6709
1489484654,24480.38774,22749.23899,6.6734
1489488291,24485.33408,22765.41,6.6843
1489491879,24576.65556,22860.79707,6.6911
1489495480,24698.79776,23034.74649,6.6921
1489499088,24780.14567,23108.10026,6.7022
1489502716,24370.70046,22846.65813,6.7361
1489506280,24398.49248,22889.97084,6.7375
1489509896,24371.28184,22862.84019,6.7429
1489513480,24388.9878,22881.51428,6.7433
1489517090,24462.89438,23027.83079,6.7444
1489520663,24469.28374,23029.61896,6.7474
1489524291,24538.50376,23092.17144,6.7444
1489527907,24640.02355,23199.87737,6.7493
1489531510,24595.43439,23196.62338,6.76
1489535109,24651.14051,23263.75504,6.7607
1489538681,24645.40016,23265.08199,6.7567
1489542292,24732.06663,23350.76815,6.7598
1489545905,24777.50274,23396.36509,6.7569
1489549548,24814.92842,23429.96267,6.7576
1489553089,24999.9826,23418.5679,6.7848
1489556675,24937.4608,23456.05848,6.79
1489560251,24924.03311,23456.6988,6.7977
1489563857,24921.77246,23466.1463,6.7969
1489567483,24907.89252,23501.09588,6.7961
1489571087,25031.75329,23640.84863,6.791
1489574665,25045.10639,23655.57717,6.7903
1489578260,25240.40091,23843.88949,6.8353
1489581840,25219.48125,23847.06502,6.8415
1489585503,25211.47425,23883.02123,6.8385
1489589099,25210.58356,23777.33398,6.8429
1489596318,25287.61655,23829.87407,6.8449
1489599986,25205.61121,23916.56494,6.8448
1489603528,25190.39761,23978.32827,6.8483
1489607144,25311.15039,23935.97694,6.8448
1489610752,25363.18962,23872.20403,6.8531
1489614369,25339.18203,23878.47828,6.8605
1489617963,25284.06094,23905.37755,6.8652
1489621611,25421.75745,24092.88106,6.8636
1489625237,25341.27956,24038.0473,6.8623
1489628773,25271.75816,23951.17427,6.8621
1489632404,25207.46923,23860.35289,6.8619
1489636038,25214.76362,23866.00506,6.8625
1489639656,25336.88595,23792.84331,6.8672
1489643240,25650.53687,23763.57846,6.8372
1489646841,26213.51864,23928.90202,6.8404
1489650490,26379.28215,23875.46979,6.8413
1489657737,26462.4439,23947.15065,6.8413
1489661311,26494.72773,23930.26841,6.8442
1489664917,26580.78147,24038.64813,6.8499
1489668531,26584.48815,24017.10744,6.8496
1489672144,26548.50663,23964.69417,6.8542
1489675729,26589.92052,23970.7854,6.8564
1489679362,26644.78528,24035.56003,6.8561
1489686514,26912.15044,24275.14485,6.7932
1489690151,26930.67896,24293.70337,6.7902
1489693735,27838.20729,24466.61164,6.791
1489697357,28534.9434,25069.43939,6.7816
1489700979,29734.12139,24842.50246,6.7682
1489704608,29618.95369,24767.98344,6.7733
1489708281,29606.57715,24740.19657,6.7582
1489711863,29584.86719,24643.51333,6.757
1489715469,29311.48214,23968.31783,6.7626
1489719139,29700.26367,24077.24149,6.7581
1489722699,29722.80618,23565.98712,6.7575
1489726303,29449.97273,23142.27868,6.7657
1489729916,29338.88826,23058.09459,6.7627
1489733568,29274.25826,22960.87073,6.7629
1489737185,29480.10893,22899.38531,6.7627
1489740842,29432.29073,22967.55052,6.7619
1489744484,28782.76994,22176.38815,6.7626
1489748092,28284.85448,22070.35926,6.767
1489751689,27937.76838,22105.47414,6.7798
1489755330,28075.30651,22251.27619,6.7744
1489762573,27761.64431,22623.22653,6.7683
1489766213,27708.33041,22674.72352,6.7638
1489769752,28319.25055,23286.2556,6.6026
1489773382,28739.33452,23728.52796,6.5987
1489776978,28858.95961,23595.72618,6.6023
1489787749,29605.09553,24292.89901,6.6009
1489791379,29824.32395,24497.97092,6.8613
1489795075,29945.95976,24591.99449,7.2478
1489798556,29952.16378,24655.9369,7.4258
1489802170,29799.2868,24516.77295,7.4026
1489805741,29203.38182,24516.26643,7.4431
1489809365,28916.99076,24415.48687,7.481
1489812963,28852.74931,24361.12548,7.4037
1489816578,28702.6753,23719.61975,7.3193
1489820159,28385.48416,23491.67334,7.3338
1489823749,28406.46275,23572.32998,7.3367
1489827424,28291.878,23478.1797,7.3351
1489830985,28271.58309,23473.23858,7.338
1489834607,28417.62636,23619.29185,7.3297
1489838151,28511.32207,23715.37476,7.3339
1489841804,28545.27143,23779.33412,7.4533
1489849072,29083.04516,24419.521,10.5194
1489852832,28997.11658,24215.6287,10.0127
1489856441,28988.07742,23096.4961,11.1583
1489860037,29167.51149,23274.4728,12.0174
1489863796,29486.86504,23628.45247,13.6553
1489867278,29362.93609,23605.74511,13.6907
1489870947,29384.04076,23646.84688,14.2649
1489881721,29446.79442,23479.78216,18.1968
1489885329,29594.66095,23770.23414,18.4675
1489889055,29553.17158,23482.93287,18.1659
1489892619,29549.5742,23396.27321,17.5182
1489896169,28468.70121,23571.38641,15.5798
1489899772,26419.07584,23669.19957,15.7647
1489903450,26363.96369,23614.08742,15.7402
1489906908,26330.57541,23584.50504,15.5352
1489910549,26327.836,23581.76563,15.549
1489917724,26497.00543,23780.3557,15.6753
1489921274,26520.76889,23753.59003,15.6419
1489924848,26241.80542,23488.53684,15.6064
1489928500,26254.66904,23501.4796,15.4902
1489932012,26409.06687,23654.55711,15.5665
1489935860,26452.63164,23693.25534,15.6265
1489939352,26473.04532,23707.35433,15.6104
1489942859,25492.75947,22743.16273,13.2964
1489946491,25492.25425,22719.10955,13.1427
1489950113,25398.5222,22604.01968,13.1458
1489953704,25256.80346,22436.06311,13.0036
1489957248,25282.02963,22429.08822,12.9741
1489960896,25320.36186,22470.77496,12.9798
1489964446,25439.91878,22558.68262,13.0044
1489968051,25387.04156,22475.49334,13.0121
1489971871,25351.31308,22436.979,12.9757
1489975259,25358.2482,22447.73544,12.979
1489978822,25374.58599,22464.07323,13.0314
1489982492,25194.07847,22491.13074,13.0551
1489985997,25184.15763,22482.95374,13.061
1489989607,24407.64189,22496.67739,13.0748
1489993185,24494.32365,22582.60141,13.0998
1489996856,24406.18349,22460.53712,13.0593
1490000379,24433.55837,22488.15605,13.0293
1490003941,24437.4327,22551.70017,13.033
1490007548,24474.60155,22519.13671,13.0744
1490011191,24412.97154,22446.57179,13.1097
1490014733,24423.88824,22422.71194,13.0762
1490018353,24494.91958,22487.47725,12.9918
1490022006,24580.82063,22576.08206,12.9382
1490027400,23986.02582,21919.64265,12.8065
1490031000,23963.95556,21897.31774,12.7187
1490034600,24035.28403,21950.54024,12.6643
1490038200,24064.34846,21964.74521,12.6281
1490041800,24142.62855,22079.05496,12.6306
1490045400,24084.39113,22018.04465,12.6272
1490049000,24164.63404,22128.45764,12.6055
1490052600,24159.49663,22131.53258,12.5636
1490056200,24094.11762,22222.02595,12.6082
1490059800,24068.39017,22236.33894,12.5992
1490063400,24108.03477,22277.97819,12.5408
1490067000,23948.98001,22140.64851,12.5305
1490070600,23989.56584,22218.16718,12.5335
1490074200,23868.95693,22107.63139,12.5126
1490077800,23984.95675,22237.41089,12.4655
1490081400,24159.29106,22421.31712,12.4649
1490085000,24184.4906,22441.91081,12.4596
1490088600,24287.56131,22546.46539,12.4551
1490092200,24501.15939,22766.83132,12.7422
1490095800,24457.04326,22712.1364,12.8041
1490099400,24394.44284,22598.9327,12.8752
1490103000,24514.65063,22670.02369,12.8103
1490106600,24720.94012,22871.23954,12.7387
1490110200,24975.60831,23231.18137,14.2034
1490113800,25384.82586,23714.0345,17.395
1490117400,25254.5683,23587.45633,18.2516
1490121000,25485.62763,23839.072,18.3114
1490124600,25370.77061,23715.81676,18.2533
1490128200,25375.73238,23726.29319,18.419
1490131800,25567.8709,23923.23164,19.5056
1490135400,25630.24265,23958.4656,19.9479
1490139000,25622.83864,23978.23619,20.0311
1490142600,25578.33848,23896.99182,20.0371
1490146200,25454.34473,23793.83041,19.6599
1490149800,25486.08371,23982.77989,19.7684
1490153400,25457.11011,23953.94829,19.7266
1490157000,25450.69628,23935.67489,19.7526
1490160600,25478.24165,23919.22026,19.6981
1490164200,25545.43545,23984.03136,19.6848
1490167800,25784.57407,24525.27005,19.6881
1490171400,26249.015,24911.19401,21.6808
1490175000,26098.69119,24670.19804,21.4423
1490178600,25867.90454,24505.86605,21.2442
1490182200,25875.58052,24466.3943,20.9808
1490185800,26015.52577,24664.5997,20.9986
1490189400,25968.96602,24595.72771,21.2836
1490193000,26444.27316,25042.25883,22.7475
1490196600,26372.24762,25092.58529,23.6022
1490200200,26470.40706,25184.60932,24.7525
1490203800,26661.58833,25378.93785,25.7339
1490207400,26647.72398,25349.95181,26.7678
1490211000,26891.29984,25605.64721,27.8908
1490214600,27076.14752,25701.92807,29.1452
1490218200,26976.82054,25632.0436,28.8411
1490221800,26944.11799,25584.90467,28.6574
1490225400,26536.40976,25343.18432,28.2646
1490229000,26584.95132,25403.45325,28.1002
1490232600,26704.86516,25541.39181,28.1955
1490236200,26701.92475,25543.71379,28.2691
1490239800,26634.87455,25528.31038,28.2786
1490243400,26602.94291,25504.58836,28.3504
1490247000,26525.13858,25658.15606,29.1597
1490250600,26518.2092,25644.53747,29.3944
1490254200,26564.8391,25691.68417,29.4973
1490257800,26756.04899,25757.82692,29.4578
1490261400,26827.46389,25916.80747,29.1636
1490265000,27058.27092,26153.68306,29.3566
1490268600,26201.26547,25299.68676,28.1189
1490272200,26207.50574,25241.50857,27.9657
1490275800,26239.4081,25254.96082,27.9766
1490279400,26290.43079,25281.50343,27.9469
1490283000,26390.95661,25380.36048,27.9307
1490286600,26515.22151,25505.98233,27.8186
1490290200,26370.35141,25656.70856,27.8531
1490293800,26424.76318,25712.32585,27.884
1490297400,26485.43223,25771.82506,27.9023
1490301000,26489.3403,25777.79395,27.913
1490304600,26589.54286,25878.01141,27.9041
1490308200,26578.77453,25867.24798,27.9087
1490311800,26717.38173,25997.0584,27.9085
1490315400,26816.70109,26102.97743,27.9047
1490319000,26963.41285,26247.48769,27.9205
1490322600,26958.56591,26240.86039,28.112
1490326200,27107.21027,26387.63978,28.1032
1490329800,27110.05349,26371.94889,27.6584
1490333400,27465.61858,26710.67808,28.043
1490337000,27538.29637,26782.82374,28.5025
1490340600,27522.6343,26729.69619,28.5128
1490344200,27601.2149,26855.50509,28.6751
1490347800,27836.37873,27053.49586,29.0451
1490351400,28053.29219,27265.02143,29.1436
1490355000,28211.4513,27422.29177,29.3346
1490358600,28405.74759,27600.21667,30.4252
1490362200,28738.13545,27912.92831,31.9389
1490365800,28440.71656,27613.8376,31.5553
1490369400,28592.01927,27779.7902,31.8403
1490373000,28733.25811,27923.62876,32.1485
1490376600,28660.86016,27884.72738,32.12
1490380200,28428.69229,27586.40258,31.934
1490383800,28488.45804,27676.49851,32.0243
1490387400,28463.80021,27594.46301,31.9585
1490391000,29744.18568,27313.05833,43.4491
1490394600,30262.02842,27188.41684,49.3448
1490398200,30167.90849,27846.17906,47.0046
1490401800,27730.13735,27051.86408,40.188
1490405400,27460.99442,26776.02849,37.9568
1490409000,27484.30405,26796.27314,37.7097
1490412600,27462.11441,26720.70612,37.5839
1490416200,27563.90582,26783.10425,37.1356
1490419800,27661.61013,26871.12329,36.7277
1490423400,27321.64014,26520.27816,36.1647
1490427000,27319.53745,26455.43725,35.6477
1490430600,26640.05925,25877.16366,35.0791
1490434200,26489.55758,25749.04008,35.0505
1490437800,26602.26913,25897.18405,35.1038
1490441400,26427.71032,25699.78383,35.7721
1490445000,26228.08101,25402.73394,35.7959
1490448600,25833.47001,25040.12064,35.5185
1490452200,25830.26419,25047.79973,35.0728
1490455800,25761.68529,25066.05936,34.9546
1490459400,25899.50944,25213.56425,34.7077
1490463000,25693.80419,25087.75304,33.2422
1490466600,25673.55428,25103.17294,33.1647
1490470200,25744.31376,25174.08885,33.1458
1490473800,25851.38828,25254.44089,33.1107
1490477400,25819.89062,25218.07404,33.035
1490481000,25754.26587,25203.22646,32.8941
1490484600,25805.11306,25263.25833,32.8851
1490488200,25820.24053,25264.56452,32.2883
1490491800,26180.86902,25626.44608,32.3134
1490495400,26188.62593,25637.19254,32.3223
1490499000,25937.15614,25305.32993,32.3544
1490502600,25978.57742,25344.96752,32.3893
1490506200,26001.69054,25364.82111,32.5291
1490509800,26061.28659,25425.20256,32.587
1490513400,26065.36104,25438.34778,32.6221
1490517000,26133.23462,25506.24613,32.5883
1490520600,26335.76066,25701.47232,32.6154
1490524200,26316.05852,25664.967,32.5659
1490527800,26365.34968,25709.34605,32.5483
1490531400,26147.03557,25502.10125,32.5518
1490535000,26116.27233,25315.68997,30.4914
1490538600,25618.64766,24909.19603,29.9316
1490542200,25539.60447,24832.81817,29.8855
1490545800,25431.77265,24757.12237,29.6868
1490549400,25930.51696,25268.00816,29.6565
1490553000,26033.39724,25373.8378,29.5262
1490556600,25901.14345,25240.75754,29.4933
1490560200,25876.74445,25197.77424,29.4037
1490563800,25755.95284,24628.46938,29.4108
1490567400,25851.931,24740.86298,29.2999
1490571000,25797.55563,24687.36951,29.2821
1490574600,24813.30119,24631.22762,29.9755
1490578200,24868.82698,24665.38422,29.9826
1490581800,24802.34329,24598.65053,29.9935
1490585400,24795.98408,24592.42576,29.9813
1490589000,24823.624,24619.49169,29.9754
1490592600,24758.12342,24554.10217,29.7626
1490596200,24735.50158,24528.99616,29.7519
1490599800,24756.62892,24552.72324,29.5802
1490603400,24605.73783,24363.14722,29.6267
1490607000,24543.8839,24381.41065,29.6719
1490610600,24625.71162,24433.11098,29.6761
1490614200,24644.60018,24448.25771,29.6694
1490617800,24656.47787,24455.3799,29.6478
1490621400,24520.62271,24346.31782,29.5266
1490625000,24814.71087,24654.36802,29.6263
1490628600,24947.1178,24793.21346,29.6421
1490632200,25053.9064,24928.02164,29.6928
1490635800,25002.22981,24860.88988,29.6784
1490639400,25133.67026,25003.05637,29.6619
1490643000,25130.56658,24988.5156,29.6845
